G8 E5
I9 E4
H10 M7
I9 N1
I7 N2
I2 A7
B4 C7
D5 C2
N2 D8
I2 L6
H10 G2
I2 D11
E5 M11
I2 I11
D8 A3
I2 H8
H10 N9
D5 A8
H10 F10
I2 H3
A3 N2
I2 M7
B4 L11
I9 B4
M11 E2
D5 E6
H10 L11
I9 L4
E2 E8
I9 A10
N2 A10
I9 N6
H10 C9
I9 D10
H10 M11
I2 D1
E8 D3
I2 B1
B4 E10
I2 G6
H10 N6
I9 F11
A10 G4
I9 G8
D3 I4
D5 E3
I4 F6
I9 I5
G4 G5
I9 B1
H10 L6
I9 C10
H10 D6
I9 B8
H10 H1
I2 N3
H10 M5
I2 I9
B4 L5
I9 B1
B4 C4
D5 N2
F6 H6
I2 I5
H6 M4
D5 G12
M4 I6
D5 H3
H10 F3
I9 H7
I6 H2
D5 G1
B4 E10
I9 B1
H2 B8
I2 E10
B8 D6
D5 L12
D6 N7
D5 D1
B4 B9
I2 E6
G5 C6
D5 F4
H10 L3
D5 H5
B4 H10
D5 N8
C6 I8
D5 G7
I8 E11
I2 L4
N7 M10
I9 H5
H10 M6
I2 C9
B4 M9
I2 B3
B4 C3
I2 C1
M10 F3
I9 H1
B4 M10
I9 E9
F3 M6
I2 F9
H10 C4
I9 N9
B4 N9
I2 G4
B4 L12
D5 B3
B4 D2
D5 D7
E11 D4
I9 H12
H10 L10
I9 F11
M6 C3
I9 L5
D4 C9
D5 F2
C3 M11
I2 I6
M11 D3
I2 F2
D3 H7
D5 A6
C9 A7
D5 C3
H7 C4
D5 G3
A7 M9
D5 C8
B4 C10
I2 N3
C4 M5
I2 B3
M5 C5
I9 D7
H10 G3
I9 B5
B4 N1
I9 F5
M9 E6
I9 A10
E6 N7
I2 N2
C5 D3
I2 C1
H10 A2
I9 A12
B4 C2
I2 B12
B4 N3
I2 H2
H10 F5
I2 H7
D3 B11
D5 N9
B4 I1
I2 G5
B4 L1
I2 C10
H10 C6
I2 B11
H10 A6
D5 F10
B11 A4
I9 A9
A4 F6
I2 F4
H10 I6
I9 G2
H10 M6
I2 H5
F6 D3
D5 C6
H10 L10
I2 E4
D3 L7
D5 B11
L7 E3
D5 D5
H10 G4
I9 C10
B4 B4
I9 C2
E3 G7
I9 L4
B4 F2
I9 D11
H10 I1
I2 B2
B4 M8
I2 L10
B4 A8
I2 M10
B4 A2
I2 E11
G7 C7
I2 H3
B4 E11
I9 E6
C7 E9
I2 I4
E9 G2
D5 E10
G2 M3
I9 F2
H10 B3
I9 N11
B4 A10
I2 B11
B4 C9
I9 I4
B4 N2
I2 A11
H10 D3
I2 B11
B4 G8
I9 N4
N7 H6
I2 N10
B4 N9
I2 E6
B4 I8
I2 G4
M3 G8
I2 M10
B4 G12
D5 L12
B4 L9
D5 G1
G8 D11
D5 D5
H6 A4
D5 G5
B4 E6
I9 M7
H10 L11
I2 G12
B4 L10
D5 H12
B4 C5
I9 D7
B4 A7
I9 E1
B4 H2
D5 G1
D11 C11
D5 A12
B4 G7
I9 C3
H10 C1
I2 A1
B4 B5
D5 N10
C11 C10
D5 B7
H10 D10
I9 H3
H10 F2
D5 E1
B4 L12
D5 N2
H10 G5
I2 L11
H10 F2
I9 E8
A4 M9
I2 I8
B4 N9
I2 G10
H10 C1
I9 L10
M9 F8
I9 I4
H10 N2
D5 I7
C10 E7
I9 A9
B4 A4
D5 D2
B4 E2
D5 F1
E7 A6
D5 M7
F8 G3
I9 L11
A6 M5
D5 N8
G3 F7
D5 L4
M5 L5
I2 A2
F7 A10
I9 I3
A10 N3
I9 G4
N3 E6
I2 M11
H10 H11
I2 B12
B4 C6
I9 E3
H10 I6
D5 N8
E6 N7
I2 C9
L5 G2
D5 L11
H10 M4
I9 B5
G2 G6
I2 M5
N7 E5
I2 H12
G6 G3
D5 E4
H10 G6
D5 L7
B4 D2
D5 M1
B4 E7
I2 G7
H10 G9
D5 L5
H10 H7
I2 F6
G3 C11
D5 M8
C11 D7
I2 G12
D7 F4
I2 E7
B4 F9
D5 C8
E5 B8
I9 C1
F4 L5
I9 B10
B8 I7
I9 F10
B4 I4
I9 B9
I7 E8
D5 L8
E8 H4
I9 E6
H10 C3
I2 G6
H4 F3
I9 H12
L5 N6
I9 I4
H10 C7
I9 N12
B4 L3
I2 D10
N6 M8
I2 E5
B4 A8
I9 I6
H10 A1
I2 I11
M8 A8
I2 C6
H10 H3
I2 E5
A8 M11
I9 H2
H10 N6
I2 H1
B4 L12
I2 C8
M11 D8
D5 M11
B4 M2
D5 F11
H10 A10
I9 I12
D8 E11
I9 I11
E11 H5
I2 M12
F3 I7
D5 F2
I7 M11
I9 I3
M11 D9
I2 M5
B4 I4
I9 M9
H5 B11
D5 L11
D9 D4
I9 E7
B11 G2
D5 F6
G2 D11
D5 L8
B4 G7
I9 C7
D4 C6
I9 M11
C6 E11
I9 F1
D11 D2
I9 L5
H10 B3
I2 E10
B4 D8
I9 C2
B4 A7
I2 L4
E11 C2
I9 H11
H10 N6
I2 F7
C2 H4
I9 F2
H4 L5
I2 L5
H10 G12
I9 E12
B4 B5
D5 B10
D2 E11
D5 H9
H10 H6
I9 L9
E11 G4
I9 D2
B4 I12
D5 M10
G4 N8
I9 N6
H10 N12
I2 B7
N8 M5
I9 B10
M5 G7
I2 E5
G7 N9
D5 F11
B4 C11
D5 M8
L5 F3
I9 F1
B4 E1
I2 C11
B4 A2
I9 C8
H10 N9
D5 C11
H10 F7
I9 M6
N9 A9
I9 H9
A9 N3
I2 I3
F3 L4
D5 F4
H10 D6
I2 A6
B4 H6
I2 E11
B4 N10
D5 H6
N3 I7
I9 B8
B4 B5
I2 A2
H10 G9
I9 A9
I7 E7
D5 E4
H10 G7
I9 I5
E7 D9
I2 F1
D9 E8
I9 H5
E8 H2
I2 N6
L4 C4
I2 L9
C4 L6
I9 H6
H2 I8
I2 L2
B4 M11
I9 B4
H10 N9
I9 M2
I8 B10
I2 E6
H10 B6
D5 A6
H10 A7
I9 C3
H10 A7
I2 L6
B10 E10
I2 I10
H10 C8
I9 B9
E10 I4
D5 L7
L6 G2
I2 I12
I4 E11
D5 N4
E11 C11
D5 C10
C11 H2
I9 E5
H2 D6
D5 D7
B4 N6
I2 I10
D6 A3
I9 B7
A3 C11
I9 G10
G2 E3
I9 A8
C11 A7
D5 L5
B4 N8
D5 I1
A7 G6
I9 N1
E3 A6
D5 G1
A6 M2
D5 N4
H10 D9
I9 N9
G6 C8
D5 C6
H10 B8
D5 M3
C8 C7
I2 E2
C7 E11
I2 F12
M2 E4
I9 D6
E11 D4
D5 L5
H10 L11
D5 C7
D4 A8
I9 H2
A8 B10
D5 F10
H10 A8
I2 N1
E4 L5
I9 B11
H10 A2
D5 D10
B4 N11
D5 H7
L5 L3
D5 I11
H10 G5
D5 E6
L3 L6
I9 C1
B10 D5
I2 D2
L6 M9
I9 N2
D5 E8
I2 G3
E8 I8
I2 I3
H10 E4
D5 H6
B4 I8
I2 N4
B4 D9
I9 G7
I8 D8
D5 G12
D8 I6
I9 G4
H10 C11
I2 N1
M9 C7
D5 I7
I6 H4
D5 L12
B4 N8
D5 L1
H10 F5
D5 C2
H4 M7
D5 F3
H10 E1
I9 L5
M7 N10
I9 H10
C7 N7
I9 L11
B4 N3
I2 G1
N10 C9
I9 I1
N7 M3
D5 N2
C9 D9
I9 B8
H10 F2
D5 N4
M3 F3
I2 G8
F3 C5
I2 H2
B4 E1
I9 D5
C5 H4
I2 B8
B4 A9
D5 I4
H4 M5
D5 L11
M5 I4
D5 H7
D9 E4
D5 F1
H10 A12
I2 E1
B4 G3
D5 L7
E4 B9
D5 B5
I4 E9
D5 E4
B9 F2
I9 M4
E9 C5
I9 H1
H10 N12
I2 E2
B4 G9
I2 B6
F2 D6
I2 D10
D6 L8
I2 G12
C5 D4
D5 L6
D4 D7
I2 N5
D7 N4
I9 I7
H10 I1
I9 D7
L8 A11
D5 I5
N4 H5
I9 F8
B4 B3
D5 M5
B4 I6
I9 C2
A11 A10
I9 I11
A10 E2
I2 M8
E2 N2
D5 B9
H5 D6
I9 D3
H10 H11
I2 L6
D6 C8
D5 B3
H10 C2
I9 B11
H10 D11
I2 C6
H10 M6
I2 G7
H10 F9
I2 D11
C8 B11
I2 C3
B4 C1
D5 F5
H10 L12
I9 F6
B4 M4
I9 B2
B4 F5
I9 L2
N2 M9
I2 A3
B11 H7
I2 H12
H10 H2
I9 F2
H10 L12
I2 D9
M9 M5
I2 C4
M5 N4
I9 D1
N4 L4
I9 L8
H7 E9
I9 H1
H10 E7
I2 D9
E9 C4
D5 L7
L4 C10
D5 E9
C4 L4
I2 E6
B4 L1
I2 D12
B4 N7
I2 M7
H10 E11
D5 E4
C10 F8
I9 H1
L4 D11
I9 C9
B4 I12
I9 E5
D11 E6
I9 G8
B4 L7
I2 D1
H10 F11
I9 L7
F8 A3
D5 F7
A3 D4
I2 A9
E6 L3
I2 H6
D4 E6
I9 B2
L3 N4
D5 D10
B4 F1
I2 E5
B4 C3
I9 G11
B4 D2
D5 M3
H10 N8
I9 A5
N4 C10
I2 G7
H10 G8
D5 I9
E6 H3
I9 D3
H10 H1
I2 H5
B4 F8
I9 B6
H10 N2
I2 D9
B4 B10
D5 H2
B4 G2
I2 A9
C10 M5
I2 E1
M5 N11
D5 M12
H10 E4
I2 B10
N11 A9
I2 B9
H3 M2
I2 E4
M2 N10
I2 N9
A9 A3
I2 B9
N10 I8
I2 N6
H10 G1
I9 G12
I8 L5
I2 A6
B4 B1
D5 F1
H10 E3
I9 C11
H10 M6
D5 B12
B4 E6
D5 G3
H10 I6
I2 F8
A3 H3
I9 D5
H10 M9
I2 B7
L5 G2
D5 L1
G2 M4
I9 I8
B4 B5
I9 D2
H10 E12
D5 C5
B4 I8
I9 G1
H3 D4
I2 N2
B4 C11
I2 I9
B4 F10
I9 G10
M4 L7
I9 E11
D4 C9
I9 B4
C9 I7
I2 A9
I7 F5
I2 M3
F5 E3
D5 A11
B4 D12
I9 C9
B4 N11
I9 G12
L7 D2
I2 M9
B4 D3
D5 C3
B4 D12
D5 L1
B4 N7
I2 G3
H10 L9
I9 N7
H10 I3
I9 C10
E3 I8
I2 C3
D2 C2
I2 I5
B4 E5
I2 I4
C2 H3
I9 D9
H3 D3
I9 A8
H10 C3
I2 H10
I8 B8
I9 G10
H10 I2
I9 H11
D3 G5
I2 H5
H10 M6
I9 M6
H10 C3
I9 N12
H10 H5
D5 D3
B8 L5
D5 I11
G5 B11
D5 D7
B4 B12
I9 B11
H10 F2
I9 H11
B11 M3
D5 N3
L5 L7
I9 D9
L7 N5
D5 H10
M3 A9
I2 M12
H10 L10
I9 N10
A9 M6
I2 B3
N5 H2
D5 F5
M6 I5
I9 B6
H2 A3
I9 N8
B4 H11
I2 N9
I5 H8
I9 E11
A3 A6
I9 E7
H8 F4
D5 L4
A6 N11
I9 N8
F4 M8
I9 H12
B4 A5
I9 M5
B4 I9
I9 F9
N11 C3
I2 I6
C3 F7
I2 A5
B4 H9
I9 L11
B4 F5
D5 D4
F7 C7
I2 H8
C7 G4
I2 F12
H10 L12
I2 N4
B4 F5
D5 E3
H10 I9
D5 G10
B4 G1
I9 B1
G4 H6
I9 A4
B4 G12
I9 D6
M8 G6
D5 H4
H6 E11
I2 E5
G6 B11
I9 B11
H10 H10
D5 M5
B4 B11
I2 E8
H10 N4
I2 F4
E11 L4
I9 L12
L4 L6
I9 H8
H10 M5
I9 G7
L6 M5
I9 M6
H10 I3
I2 M5
B11 A6
I9 I7
B4 C10
I9 L1
M5 C9
I2 A11
C9 N9
I9 E8
B4 N3
I2 I7
H10 F4
I2 I10
A6 D5
I9 G8
B4 A11
I2 C9
H10 D1
D5 E6
D5 N4
D5 I5
N4 C8
D5 H3
B4 F9
D5 L8
H10 F5
I9 A1
H10 G12
I2 I1
N9 A3
D5 H6
C8 D7
D5 A12
D7 L2
I9 M5
B4 N5
I9 E11
A3 A9
I9 M7
B4 H10
I2 A3
L2 M6
D5 N2
A9 F2
I2 B9
H10 L7
I9 B12
F2 I6
D5 D11
I6 C5
I2 A9
B4 I8
I2 L1
C5 G4
D5 D5
M6 I3
I2 C4
H10 M1
I9 N12
H10 F1
D5 A9
I3 E7
D5 N1
H10 L1
D5 E7
B4 A11
I9 A9
H10 I8
I2 A8
H10 G10
D5 I7
G4 F7
D5 F12
H10 E3
D5 L7
F7 B10
I2 F6
B4 E3
I2 B3
B4 E6
I9 F2
B4 L1
I9 G5
E7 N5
I9 L10
H10 A12
I9 G12
B10 H2
I2 D8
N5 I2
I2 L3
I2 B8
D5 H4
B4 H1
I9 N11
H2 H3
I2 L1
H3 F5
I9 G10
B8 A4
I9 B5
A4 G2
I2 C9
F5 C10
I2 F6
H10 A5
I2 C3
B4 L8
I9 C5
B4 M5
I2 D3
C10 B8
I2 B2
B8 E6
I9 I9
E6 G5
I9 L12
B4 E11
D5 F5
H10 A6
I9 C1
H10 I12
D5 A2
B4 G5
D5 B1
G5 N10
I2 M5
H10 C11
I9 L8
N10 M7
I9 A10
G2 M2
I9 G4
B4 I2
D5 L12
H10 C1
I9 L3
M2 M3
I2 F1
M3 M4
I2 C1
B4 G9
I9 I10
B4 D9
D5 B5
H10 B8
I2 D1
M4 E9
I9 A4
M7 N3
I9 B7
H10 A10
D5 B7
N3 D2
I9 H12
D2 M3
I9 N8
B4 C9
D5 L10
B4 G11
I2 H9
M3 L7
I2 A11
L7 M7
I2 L10
E9 D8
I9 C12
M7 M11
D5 M10
H10 F4
I9 B2
B4 A4
D5 I5
M11 C7
I9 C2
H10 D9
D5 C4
B4 A12
I2 M3
H10 D10
D5 H5
D8 D2
D5 G8
H10 L5
I2 E2
H10 H11
I9 I2
B4 N1
D5 A11
B4 M10
D5 C1
C7 C4
D5 N1
B4 A7
I9 B2
C4 C3
I2 I5
D2 G5
I2 C6
B4 E8
I9 F1
C3 L8
D5 H5
H10 A7
I2 C5
H10 E7
D5 D7
H10 M8
I9 M12
H10 I1
I2 M1
H10 B11
I2 H1
L8 I3
D5 L8
H10 A12
D5 F5
B4 L9
D5 L11
I3 I4
D5 I6
H10 H2
I9 L6
H10 F8
D5 A3
B4 D4
I2 D8
G5 F5
I2 F2
B4 A4
I9 B7
H10 M6
I9 M7
I4 M7
I9 E7
M7 H7
I2 E7
B4 H5
I9 H9
F5 G5
I9 A5
G5 D11
I9 I3
D11 C7
I9 G6
C7 A11
I2 F7
B4 G4
I9 F12
H10 I1
I9 B8
A11 E3
I9 N1
H10 H5
I2 A7
E3 D11
I2 L2
H10 D6
I2 M6
D11 N6
I2 G9
H7 D10
I2 I6
B4 D1
I2 H1
B4 M8
I2 C12
N6 D2
I2 B12
B4 I11
I2 C9
H10 H6
I2 C3
D10 H7
I2 M6
B4 N4
I9 A9
B4 M4
I2 A2
B4 N2
I9 D12
H10 E12
I2 L2
H10 I6
I2 M12
B4 H11
I2 H5
B4 L11
I9 H12
B4 E2
I2 G7
B4 F4
I2 F6
H10 L6
I9 F9
D2 A2
I9 C9
B4 A8
I2 A11
H10 H5
I9 C6
B4 B2
I9 L11
A2 G2
I9 E6
H10 M1
I2 M8
H10 D3
I9 N2
G2 I2
I9 H4
B4 B1
I2 C7
B4 L3
I9 E9
H10 L9
I2 B3
I2 H3
I2 B6
H10 C6
I2 C6
H10 G11
I2 G2
H10 N12
I2 A11
H7 G8
I9 L5
H3 D8
I9 C12
D8 F8
I9 B7
F8 B10
I2 L3
H10 N2
I2 F3
G8 H6
I2 M3
B4 H2
I2 N8
B10 E2
I2 G3
E2 C11
I2 L7
B4 M2
I9 H4
B4 G8
I9 E2
H6 L4
I2 F11
H10 H11
I2 C7
B4 E6
I9 C6
L4 A7
I9 G5
B4 I11
I2 B6
A7 H4
I9 M1
H4 N3
I2 E9
B4 G5
I2 L5
H10 N3
I2 A10
H10 D10
I2 M4
H10 E12
I2 L6
B4 I8
I2 I5
H10 B2
I2 N11
B4 L7
I2 H12
N3 E7
I2 I12
B4 H12
I9 H8
E7 B10
I9 I8
B10 C3
I9 I11
C3 E8
I2 F6
B4 C2
I9 B11
C11 G5
I2 E5
G5 H3
I2 L7
E8 N5
I9 A1
N5 M6
I2 M6
H3 I6
I9 I10
I6 B9
I2 D9
B9 G3
I9 D4
B4 D10
I2 N7
H10 F11
I9 G4
B4 M4
I9 E3
H10 L7
I9 D11
B4 G7
I9 H3
G3 I3
I2 D1
I3 D11
I9 B5
B4 I12
I2 N8
H10 D2
I9 C11
H10 B8
I2 N1
M6 G2
I9 F3
H10 C10
I9 B12
B4 G8
I9 F7
H10 N2
I2 F12
B4 A2
I9 L5
B4 I9
I9 H10
B4 F11
I9 H10
H10 I7
I9 D3
H10 C12
I2 N11
G2 M5
I2 D6
H10 H1
I9 M3
B4 E5
I2 E2
M5 H2
I2 D5
H10 H7
I9 B6
H2 H8
I9 D5
H10 A1
I9 G6
H8 M10
I9 N2
M10 N7
I2 A10
N7 F6
I9 N4
D11 C5
I2 C11
C5 M2
I9 M7
F6 D3
I2 G9
M2 N6
I2 G3
N6 M11
I2 G5
M11 H4
I9 N5
H4 M11
I9 D8
D3 A4
I2 L1
B4 B1
I2 H10
B4 A1
I9 H10
B4 L2
I9 I4
B4 B11
I9 N5
A4 C3
I9 B8
H10 H4
I9 G10
M11 M8
I9 N6
M8 E4
I9 M4
H10 N1
I9 N12
E4 F7
I9 N6
H10 E6
I9 F2
H10 G7
I9 F9
F7 F7
I9 I9
B4 C6
I9 F5
C3 C7
I9 E8
B4 C12
I9 B10
H10 B3
I9 M1
B4 B4
I9 B2
H10 D6
I9 E11
C7 B9
I9 B5
H10 F2
I9 F7
F7 N2
I9 C9
B9 G6
I9 L5
B4 I3
I9 C4
H10 F4
I9 A6
H10 F12
I9 D6
N2 N7
I9 L3
N7 H2
I9 F7
G6 E9
I9 G3
E9 F8
I9 C2
H2 L5
I9 N10
B4 F7
I9 N5
B4 B7
I9 L4
H10 B3
I9 M10
F8 M5
I9 M8
B4 E10
I9 H7
B4 G5
I9 F7
H10 N12
I9 I8
H10 B7
I9 H4
M5 E9
I9 D3
H10 G4
I9 M8
E9 F6
I9 N7
H10 E5
I9 D7
B4 C3
I9 M8
F6 N3
I9 E11
H10 I6
I9 I4
H10 M3
I9 B8
B4 E2
I9 B12
N3 I7
I9 G2
B4 M5
I9 N12
B4 C7
I9 G9
H10 F10
I9 H3
B4 A8
I9 M5
I7 H7
I9 N2
B4 A7
I9 A9
H7 H7
I9 A6
H10 F5
I9 D4
H7 M9
I9 A5
H10 H7
I9 D5
M9 G8
I9 M12
H10 M5
I9 F9
H10 A8
I9 L3
G8 E2
I9 I8
E2 F6
I9 G9
B4 D12
I9 B11
F6 D7
I9 M4
B4 L1
I9 H11
B4 A8
I9 B3
H10 C4
I9 G4
B4 L9
I9 L11
H10 H3
I9 A9
H10 D9
I9 G10
D7 E8
I9 A12
E8 A8
I9 F7
A8 A10
I9 B9
B4 H5
I9 L4
H10 A1
I9 M11
H10 I8
I9 I11
B4 H3
I9 F8
B4 N1
I9 N9
H10 E9
I9 G2
B4 N7
I9 I9
H10 G2
I9 A8
H10 C9
I9 F12
A10 N2
I9 H9
H10 B11
I9 M6
N2 G4
I9 I12
B4 E9
I9 G8
G4 F7
I9 L7
H10 B1
I9 M10
B4 B1
I9 G4
H10 F5
I9 D7
F7 A6
I9 E2
B4 G4
I9 B9
H10 A5
I9 E5
H10 H9
I9 E9
A6 F6
I9 G9
H10 M5
I9 C8
H10 E2
I9 C11
F6 E6
I9 L11
H10 M1
I9 L11
H10 H3
I9 H11
B4 C10
I9 I1
E6 N3
I9 L8
N3 M11
I9 N9
B4 L5
I9 I11
H10 B2
I9 M6
H10 F9
I9 D12
M11 E8
I9 B10
E8 D5
I9 H9
H10 H10
I9 H3
B4 M9
I9 G3
D5 L4
I9 I6
B4 A10
I9 A2
L4 M10
I9 H4
M10 A2
I9 E7
A2 I2
I9 A12
I2 M11
I9 D7
B4 F9
I9 I1
H10 N12
I9 E1
M11 I8
I9 A9
I8 L7
I9 A7
L7 N5
I9 B7
N5 C5
I9 N2
H10 L10
I9 C6
C5 L4
I9 B9
L4 F3
I9 L4
B4 C5
I9 F11
F3 L8
I9 A1
B4 L11
I9 B5
B4 I9
I9 M7
B4 L11
I9 N3
B4 H11
I9 M12
H10 G2
I9 C4
L8 C11
I9 D12
H10 I3
I9 D11
C11 M6
I9 D4
B4 F5
I9 E10
B4 D12
I9 E7
H10 A10
I9 M2
H10 L3
I9 G11
M6 C7
I9 G12
B4 F6
I9 H2
C7 N10
I9 N6
B4 F11
I9 C11
B4 H5
I9 L3
B4 H11
I9 L8
N10 M3
I9 M10
B4 H1
I9 N3
M3 E3
I9 N11
E3 B8
I9 D9
H10 C2
I9 H11
H10 C4
I9 F5
H10 M8
I9 F2
B4 G10
I9 E4
B4 G9
I9 I11
B8 A5
I9 N12
B4 A1
I9 M4
B4 N2
I9 G4
B4 G3
I9 N9
H10 B4
I9 G4
A5 L8
I9 H1
H10 L6
I9 E8
L8 M9
I9 A7
H10 I2
I9 H2
H10 N12
I9 M12
B4 D2
I9 E10
B4 F10
I9 N4
B4 I10
